Student ID,Mathematics,Literature,Foreign language,Foreign language code,Subject combination,Physics/History,Chemistry/Geography,Biology/Civic education
1004217,8.4,8.5,9.2,N1,Society,7.5,6.75,9.75
1004218,8,6,8.6,N1,Nature,8.75,3.5,5
1004219,7.4,6.25,8.6,N1,Nature,7,4.5,6.75
1004220,8,5.25,8.8,N1,Nature,8.5,3.5,5.5
1004221,7,5.25,8.6,N1,Nature,5.5,5.75,4
1004222,7.8,7,9.4,N1,Nature,5.25,7.25,5.75
1004223,6.4,7.75,7.4,N1,Society,5.5,5.25,7.25
1004224,7.2,8.25,9.4,N1,Society,6.25,6,7.75
1004225,8.2,7.25,9.2,N1,Nature,8.25,3.75,5.75
1004226,7.6,6,7.6,N1,Nature,7,4.5,5.25
1004227,7.6,8.5,8,N1,Society,7.75,5.5,9
1004228,7.6,7.5,9.2,N1,Society,8,5,8.75
1004229,5.6,5.5,8.6,N1,Nature,3,5.25,5.25
1004230,8.2,7.25,8.8,N1,Nature,8.25,7.5,7.25
1004231,8,5.75,8,N1,Nature,5.5,7,7.25
1004232,7.4,6.5,8.2,N1,Society,5.5,5.75,8.25
1004233,8.4,6.5,7.2,N1,Nature,5.25,5.25,6.75
1004234,7.2,6,5.6,N1,Nature,7.5,6.5,4.5
1004235,8.4,6.5,7.4,N1,Nature,9,6.75,6.25
1004236,8.8,7.5,8.4,N1,Society,7.5,6.25,8
1004237,8.8,7.75,8.2,N1,Nature,7.25,5,4.75
1004238,9,7.5,9.2,N1,Nature,7.75,6.5,4.75
1004239,8,8.75,9.4,N1,Society,5,4.25,7.75
1004240,7.6,7.75,7.8,N1,Nature,7,3.75,5.25
1004241,5.6,7.75,6.2,N3,Society,6.75,7.75,8.5
1004242,8,6.75,7.6,N1,Nature,7.75,6,5.25
1004243,7.6,6.5,8.8,N1,Nature,6.5,6,7
1004244,9.6,6.25,8.2,N1,Nature,9.25,8,7.5
1004245,7.6,8.5,9.2,N1,Nature,9.25,7.75,8.25
1004246,6.6,7,9.2,N1,Society,6.25,6,8.25
1004247,6.2,6,8,N1,Society,5.75,6.75,7.5
1004248,6.6,7,8.8,N1,Nature,7.5,4.75,5.75
1004249,8.4,5.75,8,N1,Nature,8.5,4,5.5
1004250,8.6,9,6.8,N4,Nature,6.5,5.25,6
1004251,6.4,8,8,N1,Society,6.25,6.5,6.5
1004252,7.2,7,7.8,N1,Society,5.25,6,8.75
1004253,7.4,7.25,9.2,N1,Society,6.5,6.5,8.75
1004254,7.8,8.75,8.8,N1,Society,7.25,6.5,8.75
1004255,8.2,7.5,9.2,N1,Society,6.75,6.5,9.25
1004256,7.8,8.5,7.8,N1,Society,8.25,6.5,8.25
1004257,8.6,8.75,9.2,N1,Society,8.5,7.75,9
1004258,7.4,6.25,8.6,N1,Society,6,6,8.25
1004259,8,8.25,9.6,N1,Society,6.25,6.5,9.75
1004260,7.6,7.25,9,N1,Society,7.75,4.25,8.75
1004261,7.2,7.25,6.4,N1,Society,5,4.75,7
1004262,6.6,7.75,7.2,N1,Society,3.5,5.25,7
1004263,7.8,8.75,9.4,N1,Society,9,6.5,8.75
1004264,7,8.75,6.4,N1,Society,5.25,5.75,9
1004265,7.4,9.25,7.8,N1,Nature,4.5,2.75,4.75
1004266,7.8,9.5,8.2,N1,Society,4.5,5.25,7
1004267,7.6,8.75,8,N1,Society,7.25,7.25,9
1004268,7.8,6.5,7,N1,Nature,6,7.5,5.25
1004269,7.6,9.5,9,N1,Society,6.5,6,9.25
1004270,7,8,9.4,N1,Society,6.25,6,8.5
1004271,7.8,8.75,8.2,N1,Society,7.5,5,8.5
1004272,8.4,7,6.8,N1,Nature,7.75,8,4.75
1004273,7.4,7,9,N1,Society,7.25,6.5,9.25
1004274,6.8,7.5,9,N1,Society,6.75,7.25,8.75
1004275,7.6,8.75,5.8,N1,Society,7.5,6.25,7.75
1004276,7.6,7.5,8.8,N1,Society,7.5,6.25,9
1004277,8,7.5,7.4,N1,Society,4.25,6.5,7.75
1004278,7.4,7.5,9,N1,Society,6,6.75,9.25
1004279,7.8,7.5,9.2,N1,Society,8,8,9.75
1004280,7.4,7.5,9.4,N1,Nature,4.25,7.25,3.75
1004282,8.2,7.75,7.6,N1,Nature,7.75,7.5,6.75
1004283,8,8,9.4,N1,Society,7,6.5,9.5
1004284,8,7.75,9,N1,Society,6.5,8,9.5
1004285,6.8,7.58,7.4,N1,Society,3.75,5.25,6.5
1004286,7.8,7.25,9.4,N1,Society,8,7.5,8.75
1004287,8.6,7.5,9.2,N1,Society,7.5,6,8.75
1004288,8.8,6.5,9.2,N1,Society,6,5.75,7.5
1004289,7.4,8,7.8,N1,Society,4.75,7,7.5
1004290,7.6,8.5,9,N1,Society,5.25,5.25,8.25
1004291,6.2,8,8.4,N1,Society,5.5,3.75,9
1004292,7.6,8.25,8.4,N1,Society,3.25,5,6.75
1004293,7.4,7,9.2,N1,Society,4.5,7.75,8.25
1004294,8.4,8.25,9.2,N1,Society,7,9.75,9.25
1004295,7.8,8.25,8,N1,Society,4.25,5.25,8
1004296,7.8,9,8.2,N1,Society,5,5,8.5
1004297,7.6,8.5,8.8,N1,Society,5.5,6.25,7.25
1004298,7.6,9.25,8.2,N1,Society,9,8,9.5
1004299,8.4,8,9,N1,Society,8,6.75,7
1004300,7.8,8.5,9,N1,Society,7.75,7,8.75
1004301,7.8,8,7.4,N1,Society,5,5.5,8.25
1004302,7.4,8.25,9.2,N1,Society,7.75,6.75,9
1004303,6.8,7.25,6.2,N1,Society,5.25,5.75,7.5
1004304,7.6,8.5,9.2,N1,Society,6.25,6.5,8.25
1004305,8.4,7.5,7.8,N1,Society,2.75,5.5,7
1004306,7.4,8.25,8.8,N1,Society,6,5.25,8.25
1004307,8.4,7.75,6.2,N1,Society,5.5,6,8.25
1004308,7,8,8.4,N1,Society,5.25,7.25,8.75
1004309,5.8,8,6.6,N1,Society,7.25,6,8.5
1004310,7.4,8.5,4.6,N1,Society,4.5,4.75,7.75
1004311,7.2,9,9.2,N1,Society,7.5,6.5,9.25
1004312,7,8.25,7.8,N1,Society,7.25,7,9
1004313,7.2,8.75,8.2,N1,Society,5.75,6.25,8.25
1004314,7.6,6.75,7.8,N1,Society,7,5,9.25
1004315,8.6,9.5,8.6,N1,Society,6.75,6,8.75
1004316,7.8,9,8.6,N1,Society,5.75,6.5,7.5
1004317,8,7.75,8.8,N1,Society,6,7.25,8.25
1004318,8,8.75,9,N1,Nature,6.5,6.25,7.75
1004320,7.4,7.25,7.2,N1,Nature,5,2.5,5
1004323,6.4,7.75,7.8,N1,Nature,8.25,6,7
1004324,8.4,7.75,9,N1,Nature,7,5.75,6
1004325,7.8,8,8,N1,Nature,3,7.75,8.25
1004326,8.2,8.5,9.2,N1,Nature,7.75,8.25,5.5
1004327,7.6,7.75,9,N1,Nature,4.5,8,5.5
1004328,8,9.5,9.6,N1,Nature,9,6.25,6.5
1004329,7.8,8,6.4,N1,Nature,8.25,8.75,7
1004330,8,7.5,9.2,N1,Nature,8.25,5.75,7.25
1004331,8.2,8,8.4,N1,Nature,7.75,6.75,8.25
1004332,8.6,6.75,9,N1,Nature,8,4.75,5.5
1004333,9.2,7.5,9,N1,Nature,7.75,6,5.5
1004334,7.8,7.75,8.6,N1,Nature,7.5,4.25,5.5
1004335,7.8,7.75,8.8,N1,Nature,8.75,7.25,7.5
1004336,8.8,7.25,8.2,N1,Nature,9,9.75,4.75
1004337,7.6,5.5,7.6,N1,Nature,3.25,6.5,5
1004338,8,7.5,8.6,N1,Nature,7.5,5.25,5.5
1004339,8.8,8.25,7.6,N1,Nature,8,7.5,7
1004341,7.6,8,9.2,N1,Nature,9,7,6.75
1004342,8.8,6.75,8.4,N1,Nature,8.25,8.5,6.5
1004343,7.6,7,6,N1,Nature,7.25,7,6.5
1004344,8.6,6.75,7.6,N1,Nature,9.25,9,7.75
1004345,7.8,7.75,8.8,N1,Nature,8.5,7,7.75
1004346,8,7.25,8.2,N1,Nature,7.25,5.5,5.25
1004347,7.2,6.5,8.4,N1,Nature,5.5,7.5,5.25
1004348,8.8,7.75,9.2,N1,Nature,8,6.75,6.5
1004349,7.2,6,8.4,N1,Nature,8,4,6.75
1004350,8,5.25,7.8,N1,Nature,8.25,3,4.25
1004351,8.8,7.75,9.2,N1,Nature,7.75,8,8
1004352,8.4,8.75,9.2,N1,Nature,8.25,5.5,6.75
1004353,8.4,9,9,N1,Nature,8.25,9,8.75
1004354,8.4,9,9.2,N1,Nature,8.25,5.5,4.25
1004355,7.6,6.5,6.4,N1,Nature,7.5,7.5,4.25
1004357,8.4,7.25,7.8,N1,Nature,8,7.5,6.25
1004358,7,6.58,8.8,N1,Nature,7.5,5,5.25
1004359,8.2,7.25,9.2,N1,Nature,5,7.75,8.75
1004360,8,7.75,9.2,N1,Nature,5,3.25,3.75
1004361,8.2,7.75,9.4,N1,Nature,9.25,6.25,7
1004362,8.4,7.25,8.8,N1,Nature,7.25,6.25,7.25
1004363,7.4,6,9.2,N1,Nature,7.75,3.75,4.75
1004364,8.6,6.75,9,N1,Nature,8.25,5.25,7.25
1004365,7.8,7.75,7,N1,Nature,7.5,5,5
1004366,9,6.5,9,N1,Nature,8.5,8,7.5
1004367,8,6.5,9,N1,Nature,8,5,7
1004368,7.8,7,8.6,N1,Nature,8.5,5.25,7
1004369,8.2,6.75,9.4,N1,Nature,6.5,7.75,7.75
1004370,7,7,8.8,N1,Nature,6.75,6.25,6.75
1004371,8.4,5.25,8.6,N1,Nature,6.75,4.25,5.75
1004372,7.8,7,8.2,N1,Nature,4,7.75,7
1004373,8.2,7,7.8,N1,Nature,8.25,2.5,5
1004374,8.2,8,9,N1,Nature,7.75,8.5,8.25
1004375,8.6,6.75,8.4,N1,Nature,8.5,7,7.5
1004376,9,6.25,9.2,N1,Nature,7.75,6,6.5
1004377,8.2,6.75,9.2,N1,Nature,7.5,7.25,6.75
1004378,7.6,8.5,8.8,N1,Nature,5.75,6.5,8
1004379,7.8,8.5,8.8,N1,Nature,5,8.25,6
1004380,7.8,7.5,8.6,N1,Nature,6,4.25,4
1004381,7.8,7,8.8,N1,Nature,8.75,8.25,5.75
1004382,6.4,8.5,8.6,N1,Society,7.25,5.75,8.75
1004383,8.2,7.25,8.4,N1,Society,5.5,6.25,8
1004384,8.6,8.5,8,N1,Society,5.5,7,6.25
1004385,7,8.5,9,N1,Society,8,7.25,10
1004386,7.6,6,9,N1,Nature,7.75,6,6.25
1004388,6.8,7.5,7.4,N1,Society,6.75,6,8
1004389,7.6,7,8.6,N1,Nature,6.75,4.5,5.5
1004390,9.2,7.75,9.2,N1,Nature,9.25,9,5.75
1004391,8.2,7.75,8.6,N6,Nature,8.5,4.75,5
1004393,7,6.75,7.4,N1,Nature,7.75,7.5,4
1004394,8.2,7,9.6,N1,Nature,7.75,8,7.25
1004395,5.2,7.5,8,N1,Society,4.5,4.5,7.75
1004396,7.2,8.5,7.8,N1,Society,7.25,7,9.75
1004397,8.2,7.5,8.6,N1,Nature,8.25,7.75,6.5
1004398,8,7.25,8.8,N1,Nature,8.5,7,7.25
1004399,7.8,7.5,8.4,N1,Nature,7.5,6.5,7.25
1004400,8.6,7.75,9.4,N1,Nature,7.5,4,5
1004401,8.6,4.75,8.4,N1,Nature,6.5,7.25,5.25
1004402,8.6,8,8,N1,Society,5.25,5.25,8
1004403,7.6,7.75,8,N1,Nature,6.75,5.25,7.25
1004404,9,9,9,N1,Society,4.75,7.5,8.5
1004405,8.4,8.25,8.4,N1,Society,3.5,4.75,8.25
1004406,7,8.75,8.6,N1,Society,6.75,7,9
1004407,8.6,8,9,N1,Society,7.75,6.25,9.25
1004408,7.4,9,9.4,N1,Society,6.25,7.5,8.75
1004409,8.6,9.25,8.4,N1,Society,5.25,5,7.75
1004410,8.8,7.25,8.4,N1,Nature,7.25,8.75,6
1004411,9,8.25,8.8,N1,Society,8,6,8.25
1004412,7.4,8.75,3.6,N1,Society,3.5,6,8.25
1004413,7.6,8.75,7.2,N1,Society,7.25,7.5,9.5
1004414,7.2,8,8.2,N1,Society,6.25,7,8.25
1004415,8.2,8.75,9.6,N1,Society,7,6.5,9.25
1004416,8.6,8,9,N1,Society,6.25,4.75,8
1004417,7.8,8,8.6,N1,Nature,8.75,6.75,6
1004418,7,8,7.8,N1,Society,3.5,4.5,6.75
1004419,7.6,8.5,9,N1,Society,5.25,5.5,8
1004420,8,8.75,9,N1,Nature,5.5,8,5
1004421,8.2,8.5,7.2,N1,Society,4.25,5.75,7.25
1004422,6.8,8.75,8.8,N6,Society,6,5.75,9.25
1004423,7.6,8.25,8,N1,Society,5.5,5.5,7.5
1004424,6.8,8.5,7.4,N1,Society,2.75,5.75,5.25
1004425,4.8,8.25,5.8,N1,Society,6,5.5,8.5
1004426,8.2,6.25,8.6,N1,Nature,7.75,4,4.5
1004427,7.4,9,7.6,N1,Society,5,7.25,8.5
1004428,7.6,7.75,6.2,N1,Society,6.5,5.75,9
1004429,5.6,8,8.4,N1,Society,5.75,4.25,8.25
1004430,8,8,9,N1,Society,4.75,7,8.5
1004431,8.2,8,6.2,N1,Nature,6.75,7.75,6.5
1004432,7.4,8.25,8,N1,Society,6.25,6,6.25
1004433,9.4,6.75,8.8,N1,Nature,7.25,8.5,5
1004434,7.4,8.25,7.8,N1,Society,5,6,9.25
1004436,7,8,8.4,N1,Society,8.25,6.5,9
1004437,7.2,8,8.6,N1,Society,5.5,7.75,7.5
1004438,7.6,7.5,5,N1,Nature,7,7.25,6.25
1004439,8.2,5.75,5.4,N1,Nature,8,6.5,6.5
1004440,7.8,7.75,8.6,N1,Nature,7.75,6.25,6.5
1004441,8.8,8.5,9.4,N1,Nature,7.5,7,6.25
1004442,8.2,7.75,9.2,N1,Nature,8.25,9,8
1004443,8,8.25,7.8,N1,Nature,7.25,4,6.25
1004444,7,8.5,8.4,N1,Society,5.25,4.5,7.5
1004445,8,6,6.6,N5,Nature,6,5.75,7.25
1004446,8,9,8.2,N1,Society,7.25,5.25,8.25
1004447,7.4,8.5,8.6,N1,Society,9,6.5,9
1004448,8.4,7.75,6.2,N1,Nature,6,6,5
1004449,8,8.25,7.8,N5,Society,8,6.75,9.25
1004450,8.6,8.5,9.8,N1,Nature,5.25,8.75,5.5
1004451,7.2,8,8.8,N1,Society,8.75,6.5,8.75
1004452,7.8,8,9,N1,Society,4,6,8.25
1004453,7.6,6,8.4,N1,Nature,4.25,7.5,6.25
1004454,8.4,8.25,9.6,N1,Society,7.5,6,8.75
1004455,8.2,8.75,8.2,N1,Society,7.25,7.5,8.5
1004456,6.4,7.75,6.4,N1,Society,4.75,6.75,8.25
1004457,7.4,8.75,9.4,N1,Society,6.75,7.25,8.25
1004459,8.2,8.75,8.8,N1,Society,3,6,9
1004460,7.6,8.25,8.8,N1,Society,7.5,6.5,9.25
1004461,8.4,8.75,9.2,N1,Society,7.25,7,9.5
1004462,7.6,8.25,7.8,N1,Nature,4,8,6.5
1004463,7.4,8.5,8.2,N1,Society,6,6,8.75
1004464,7,8.75,7.4,N1,Society,6.75,5.5,7.5
1004465,7,8.5,9.2,N1,Society,8.5,7.25,8.75
1004466,8.4,8.5,8.8,N1,Society,8,7.5,7
1004467,6.8,5.25,8.2,N1,Nature,4.5,7,6
1004468,7.8,5,8.2,N1,Nature,7.75,5,4.75
1004469,8.6,7,8.4,N1,Nature,8,5.25,5
1004470,8.2,7.75,8,N1,Nature,5.5,7.75,6.25
1004471,8.6,7.75,9,N1,Nature,7.75,8.5,6.75
1004472,8,8,9,N1,Society,9.25,9.25,9.25
1004473,8.2,8.25,9.4,N1,Society,6.75,6.75,9.25
1004474,7,8.75,9,N1,Society,5.25,5.25,8.5
1004475,8,7.75,8,N1,Society,5.5,5.5,7.75
1004476,9,5.75,9,N1,Nature,8.75,5.5,6.75
1004477,7.8,8,8.4,N1,Society,8.25,7.25,9.25
1004478,7.4,8.25,8,N1,Society,5.75,5.75,9
1004479,7.2,8,9,N1,Society,7.25,7.75,9
1004480,7.6,8.25,8,N1,Society,6.25,6.75,9
1004481,8.6,9.25,8.2,N1,Society,7.5,6.5,9
1004482,6.4,7,8.2,N1,Nature,7.75,6.5,8
1004483,9.2,9,9.4,N1,Society,9.25,6.75,9.5
1004484,8.2,8.5,7.4,N1,Society,3.75,5.5,7.5
1004485,7.2,8.25,8.6,N1,Society,5.5,5.5,8.5
1004486,7.6,8.75,8.6,N1,Nature,6.25,6.75,8.75
1004487,5.2,6.25,7,N1,Nature,4.5,4.25,4.25
1004488,6.8,8.5,7,N1,Society,5.5,4.75,7.25
1004489,7.8,9,9,N1,Society,7.5,7.75,8.75
1004490,8,8.75,9,N1,Society,8.25,6.5,8.5
1004491,7,9,8.6,N1,Society,7.75,7.25,9.75
1004493,7.8,7,9.4,N1,Nature,5.25,7.25,8.25
1004494,6.4,8.5,7.2,N1,Society,8,7.75,9.25
1004495,9,8,8.6,N1,Society,6,6.5,9
1004496,8.4,8.25,9.4,N1,Society,6.75,5.75,9.25
1004497,7.4,9,9,N1,Society,7.75,5.75,10
1004498,8.4,8.25,8.2,N1,Society,8,5,8.25
1004499,8.4,8.5,9,N1,Society,5.25,6.5,7.75
1004500,8.6,8,8.8,N1,Nature,8,2.5,5.5
1004501,8.6,8.5,8.8,N1,Society,7.25,6.75,8
1004502,7.2,9,9.2,N1,Society,6,6.75,7
1004503,8,8.75,9,N1,Society,6.25,7,9.75
1004504,8.6,6,9.2,N1,Nature,8.5,4.5,7.25
1004505,7.6,9.5,8.4,N1,Society,7.75,8,8.75
1004506,7.4,8.25,8.8,N1,Society,6,7.75,8.5
1004507,8.2,6.25,8.6,N1,Nature,9,4.5,5.25
1004509,7.6,7,8.6,N1,Society,5.75,6.5,7.5
1004510,8,8.75,8.6,N1,Society,6.5,6.25,9
1004511,7,6,8.6,N1,Nature,6.5,5.25,5.5
1004512,6.4,6.5,7,N1,Nature,5.5,4.75,6.5
1004513,8.6,9,8.2,N1,Society,7.5,8.5,9
1004514,7.2,5.75,9,N1,Nature,5.25,6.75,7.75
1004515,8.4,6.75,7.2,N6,Nature,7,8,6
1004516,7.6,8.5,8,N1,Society,7.75,6.25,9
1004517,7.2,6,5.4,N1,Society,5,5.5,7.75
1004518,7.6,8.5,8.4,N1,Society,7,6.25,8.75
1004519,7.4,7.75,9.2,N1,Nature,8.25,4.75,6.25
1004520,8.4,7.75,8.2,N1,Nature,8,7.75,4.25
1004521,6.6,8.25,5.4,N1,Society,4,5.25,7
1004522,6.2,7.75,6.6,N1,Society,4.25,5.75,7.75
1004523,8.2,8,9,N1,Society,6.25,7,9.25
1004524,8,8.5,9.2,N1,Society,8.25,9,8.75
1004525,8,9,8.4,N1,Society,7,6.25,8.5
1004526,8,9,9,N1,Nature,4.5,7.5,6
1004527,8,8.75,8.2,N1,Society,5.5,7.5,9.25
1004528,7.8,7.25,8.2,N1,Society,8.25,6.5,9
1004529,9,7.25,9,N1,Society,4,5,8.25
1004530,6.4,9,8.2,N1,Society,6.5,7.25,9.5
1004531,6.4,8.25,8.6,N1,Society,7,5.5,8.75
1004532,6.8,9,7.8,N1,Society,5.25,4.75,7.5
1004533,6.2,8.75,6.2,N1,Society,9,7,8
1004534,6.4,9,7.8,N1,Society,6.75,3.75,7.75
1004535,8,8.75,9.4,N1,Society,7,6,9.25
1004536,8.4,8.75,9,N1,Society,5.75,5.75,8.25
1004537,7.8,9,9,N1,Society,5.25,5.5,8.25
1004538,7.6,9,9,N1,Society,4,6,8.5
1004539,8.4,8.75,8.8,N1,Society,9,6.25,9.75
1004540,8.4,8,7.6,N1,Nature,8.25,8.75,5.5
1004541,8,9,9.2,N1,Society,6.75,6.25,8.5
1004542,8.2,8.75,9.2,N1,Society,6.25,6.5,8.75
1004543,8.4,5,8.2,N1,Nature,4,8.25,6.25
1004544,8.6,8.25,8.6,N1,Society,5.5,4.75,7.5
1004545,7.4,9,8.2,N1,Society,5.5,5.75,8.75
1004546,7.4,8.25,8.6,N1,Society,6.5,5.75,7.75
1004547,7.8,9,8.2,N1,Society,5,5.5,8.5
1004548,7.6,8.5,9,N1,Society,6.5,5,8.75
1004549,4.8,8.25,8.6,N1,Society,6.25,5.5,8.5
1004550,7.8,8.5,8.4,N1,Society,4.5,5.5,8.75
1004551,8,8,8.4,N1,Society,5.5,5.75,8.5
1004552,8,9.5,9.2,N1,Society,6,6.75,7.75
1004554,6.2,9.5,7.4,N1,Society,10,8,9
1004555,8,8.5,8.8,N1,Society,6.75,5.5,7.75
1004556,8.2,7.5,7.8,N1,Society,5.5,5,7.5
1004557,7.2,8.5,8.8,N4,Society,6,7.5,7.25
1004558,7,7.75,8.8,N1,Society,8,6.75,8.5
1004559,8.4,9,9,N1,Society,7,7,8.5
1004560,7.6,7.75,9.4,N1,Society,9.25,6.75,10
1004561,7.2,8.5,8.6,N1,Society,7.25,7.75,7.75
1004562,8.8,7,9.2,N1,Nature,8.25,4.5,5.5
1004563,8.6,7.75,9.2,N1,Nature,7.25,7.5,8.5
1004564,7,7.25,7.6,N1,Nature,7,4.75,6.5
1004565,8.4,7.25,8.4,N1,Nature,7.5,7.75,6.5
1004566,7.6,6.5,9,N1,Nature,7.5,7,6.5
1004568,7.6,7.5,9.6,N1,Nature,6.75,7.5,8.25
1004569,7.4,9,7.2,N1,Nature,6.75,6.25,6.5
1004570,9.2,6,9.4,N1,Nature,7.75,7,6.75
1004571,8.4,8.25,6.6,N1,Nature,7.75,7,6.75
1004572,8,5.5,6.6,N3,Nature,7.75,8.75,5.25
1004573,8.2,6.25,9.4,N1,Nature,7.75,7,6.5
1004574,8.2,9,8.6,N1,Nature,8,8,7.75
1004575,8.8,6.25,7.4,N1,Nature,6.75,5.75,4.5
1004577,8.4,5,9,N1,Nature,8.5,8.25,6.25
1004578,7.2,7.25,8,N1,Nature,7.5,4.5,6
1004579,7.4,6.75,7.4,N1,Nature,3.5,8,7.5
1004580,7.8,7.5,8.4,N1,Nature,5.25,6.75,7.5
1004581,7.4,9.25,8.6,N1,Nature,7.25,4.5,6.25
1004582,6.8,8.25,7,N1,Nature,6.75,6.25,6.25
1004583,8.2,8.75,6.2,N1,Nature,7.5,6.75,7.25
1004584,6.8,7.75,8.6,N1,Nature,6.5,3.5,5.75
1004585,8,8.5,9.4,N1,Nature,9.25,8.75,8.5
1004586,8.4,8.5,8.6,N1,Society,7.5,6.75,9.75
1004587,6.4,6.25,7.8,N1,Society,7,6.25,8.25
1004588,7.2,9,8.2,N1,Nature,7.5,6.75,6
1004589,7.8,7.5,9.8,N1,Society,6.5,6.25,8.5
1004590,8.6,7.5,9.4,N1,Nature,8.25,6.5,6.75
1004591,9.2,8.5,9.8,N1,Nature,9.25,9,8.5
1004592,7.8,7.75,9.8,N1,Nature,4.5,6,6.5
1004593,7,7,6.6,N1,Society,4.5,5.75,7.75
1004594,8.4,7.75,7.8,N1,Nature,8,7.25,6.5
1004595,6.8,6.75,8.6,N5,Nature,5.5,7.25,8.25
1004596,8,8.25,9,N1,Society,9,7.5,9.75
1004599,8.2,5.75,8.2,N1,Nature,3.75,8,8.25
1004600,8,7.5,6.4,N1,Nature,8.75,8,5
1004601,7.4,8.25,8.6,N1,Nature,8.5,6.75,7.25
1004602,7.8,7.75,7.4,N1,Nature,6,7,5.5
1004603,8.6,8.25,7,N1,Society,5.25,5.25,8
1004604,7.4,7,9.2,N1,Nature,7.5,5.75,6.25
1004605,7.8,8,5,N1,Nature,8.75,9,5.75
1004606,8.6,9,8.8,N1,Society,4.75,6.25,8.5
1004607,7.4,8.5,7.6,N1,Nature,8.25,8.75,6.25
1004608,6.4,8.75,8.4,N1,Society,7.5,6.25,8.25
1004609,5.4,8,8.4,N1,Nature,4,5.25,4.5
1004610,8.8,8.25,9.4,N1,Society,6,7,8.25
1004611,7.6,7.83,6.8,N5,Society,7.5,5.5,9
1004612,5.4,7.25,8,N1,Nature,6.5,4.75,6.75
1004613,7.4,7.75,6.8,N1,Society,4.75,4.25,7.5
1004614,8,7,9,N1,Nature,7.75,3.75,4.5
1004615,6.8,9.25,9.4,N1,Society,7.5,6.5,8.75
1004616,8.6,6.5,7.8,N1,Nature,6.75,7.75,8.5
1004617,7.4,7,8.8,N1,Nature,7,5,5.25
1004618,8.4,8.75,6.4,N1,Nature,7.5,8,6
1004619,5.8,8,9,N1,Society,2.75,5.75,8.25
1004620,8.2,9,9.6,N1,Society,7,6,8
1004621,7.4,7.75,8.6,N1,Nature,9,5,5.5
1004622,7.2,8.25,9.2,N1,Society,6.75,7.25,7.5
1004623,8.4,9,9,N1,Society,6.25,6,9
1004624,7,9,8.4,N1,Society,7.5,6,9.25
1004625,7.8,7.75,8.6,N1,Society,5.5,4.75,7.75
1004626,8,8.75,6.2,N6,Society,5.75,6,8.25
1004627,8.8,6.75,9.2,N1,Nature,8.5,5.25,5.75
1004628,7.4,9,9.2,N1,Society,5.5,7,8.25
1004629,7.8,9.25,8.8,N1,Society,7,4.5,9
1004630,8.4,9.25,8.6,N6,Society,7,7.5,10
1004631,8.2,9.25,9.6,N1,Society,6,7.75,9.25
1004632,6,9.25,8.4,N1,Society,7,5.5,8.25
1004633,6.6,8.75,6.8,N1,Society,4.75,4.5,7.5
1004634,7.6,8,8.2,N1,Nature,8,8,6.75
1004635,8.6,7.75,9.2,N1,Nature,8.75,5.5,5.75
1004636,6.4,8.25,8,N1,Society,5.75,6.25,8.25
1004637,8.4,9,9.2,N1,Society,6.25,6,6.75
1004638,7.6,7.25,9.6,N1,Nature,7.5,5.25,7.25
1004639,7.6,8.25,9.2,N1,Society,7.25,7.25,8.5
1004640,7,8.25,8,N1,Nature,6.25,8,7.25
1004641,9.6,8,8.8,N1,Nature,9,6.75,6.5
1004642,7.4,8,8.8,N1,Nature,5,4,6.25
1004643,7.4,8.75,9,N1,Nature,8.5,7.75,7
1004644,7.8,6.75,8.6,N1,Nature,8.25,6.25,5.5
1004645,8.2,6,8,N1,Nature,6,3.25,4.75
1004646,7.8,6,5.4,N1,Nature,4.5,9,7.5
1004647,8,6.25,8,N1,Nature,8.25,5,5.75
1004648,7.6,8.75,7.6,N1,Society,7.75,6.5,8
1004649,7.2,8.75,9.6,N1,Society,4.75,7.25,8.5
1004650,7.4,8.5,7.6,N1,Society,7,6.25,9.25
1004651,7.4,7.5,9,N1,Nature,7.5,5.75,4.5
1004652,8.2,8.25,8.6,N1,Society,6,4.25,8
1004653,9.2,6.75,9.6,N1,Nature,9.25,3.5,4.75
1004654,8.4,9.25,8.6,N1,Society,6.25,6.75,9.5
1004656,7.6,8.75,8,N4,Society,8,7,9.5
1004657,7.4,9,8.4,N1,Society,6.5,6.5,9
1004658,7.6,8.5,9.4,N1,Society,8.5,6.5,8.5
1004659,7.8,9,9.2,N1,Society,6.25,6.75,8
1004660,8,9.25,9.2,N1,Society,7.75,7,8.5
1004661,8,6,9.2,N1,Nature,3.5,7.75,8.5
1004662,6,9.25,7.6,N1,Society,6.75,6,8.25
1004663,7.6,8.75,7.4,N1,Nature,7.5,7.75,7.25
1004664,8.8,6.75,9,N1,Nature,9,8,7.75
1004665,6.2,8.5,7.2,N1,Society,6.75,6.5,7.75
1004666,8,9,8.4,N1,Society,4.25,5.5,8
1004667,7.4,9.75,9.2,N1,Society,7.5,7.75,9
1004668,8.2,9.25,7.4,N1,Society,6,6.5,8.75
1004669,6.2,6.25,8.8,N1,Society,6.5,5.75,8.5
1004670,8.6,6,8.6,N1,Nature,6.25,4.75,7
1004671,7.6,6.75,9,N1,Nature,7.25,4.75,6.25
1004672,7.4,5.75,8.8,N1,Nature,6.75,5.25,6.75
1004674,8.6,7.25,9,N1,Nature,8.5,7.5,6.5
1004677,8.4,8,7.2,N1,Nature,7,4.25,6
1004678,7.8,8.75,9.4,N1,Society,6,7.5,9.25
